_merge_key,stop_name,boardings,alightings,passengers,route_count,lat,lon,district,total_riders,boardings_per_route,hourly_pattern_boardings,morning_boardings,evening_boardings,peak_hour,peak_hour_label,morning_concentration,evening_concentration,boarding_alighting_diff,boarding_alighting_imbalance,stop_type
name:강산아파트건너|,강산아파트건너,105233,178020,178020,3.0,35.89523277,128.6412549,동구,283253,35077.666666666664,3691.0,1118.0,642.0,8.0,8시,30.289894337577895,17.39366025467353,-72787,0.25696815214666746,출근형
name:강산아파트앞|,강산아파트앞,171082,95412,95412,3.0,35.89545547,128.6408333,동구,266494,57027.333333333336,5800.0,1713.0,898.0,8.0,8시,29.53448275862069,15.482758620689655,75670,0.2839463552650341,출근형
name:강서소방서건너|,강서소방서건너,11712,113866,113866,6.0,35.85591667,128.4677367,달성군,125578,1952.0,412.0,98.0,81.0,10.0,10시,23.78640776699029,19.66019417475728,-102154,0.8134705123508895,생활형
name:강서소방서앞|,강서소방서앞,93242,2007,2007,6.0,35.85601667,128.4669533,달성군,95249,15540.333333333334,3110.0,949.0,717.0,8.0,8시,30.514469453376208,23.054662379421224,91235,0.9578578252790055,출근형
name:강정(종점)|,강정(종점),683,119,119,1.0,35.84287518,128.4639758,달성군,802,683.0,0.0,0.0,0.0,5.0,5시,,,564,0.7032418952618454,저이용형
name:강정보(디아크문화관)건너|,강정보(디아크문화관)건너,38,196,196,1.0,35.84319518,128.4656373,달성군,234,38.0,0.0,0.0,0.0,5.0,5시,,,-158,0.6752136752136753,저이용형
name:강정보(디아크문화관)입구|,강정보(디아크문화관)입구,4323,270,270,1.0,35.84310648,128.4656427,달성군,4593,4323.0,121.0,15.0,41.0,17.0,17시,12.396694214876034,33.88429752066116,4053,0.8824297844546048,퇴근형
name:강창교1(성서방향)|,강창교1(성서방향),64580,7089,7089,6.0,35.8546483,128.4689317,달성군,71669,10763.333333333334,2158.0,639.0,465.0,8.0,8시,29.610750695088043,21.54772937905468,57491,0.8021738827107955,출근형
name:강창교2(다사방향)|,강창교2(다사방향),6212,20225,20225,6.0,35.85519667,128.4687517,달성군,26437,1035.3333333333333,180.0,33.0,17.0,11.0,11시,18.333333333333332,9.444444444444445,-14013,0.530052577826531,생활형
name:강창역(1번출구)|,강창역(1번출구),114945,57709,57709,8.0,35.85327167,128.4770917,달서구,172654,14368.125,3966.0,562.0,1244.0,17.0,17시,14.170448814926878,31.366616238023198,57236,0.33150694452488794,퇴근형
name:강창역(2번출구)|,강창역(2번출구),486951,22841,22841,8.0,35.85298,128.4774417,달서구,509792,60868.875,16533.0,3868.0,4265.0,7.0,7시,23.3956329764713,25.796891066352146,464110,0.9103909045257673,퇴근형
name:강창하이츠|,강창하이츠,196138,7662,7662,12.0,35.86207117,128.4604908,달성군,203800,16344.833333333334,6554.0,2284.0,1123.0,7.0,7시,34.848947207812024,17.13457430576747,188476,0.9248086359175662,출근형
name:개일1리|,개일1리,90,2,2,,,,,92,,0.0,0.0,0.0,5.0,5시,,,88,0.9565217391304348,저이용형
name:개일|,개일,618,38,38,,,,,656,,5.0,4.0,0.0,8.0,8시,80.0,0.0,580,0.8841463414634146,저이용형
name:거동교1|,거동교1,87415,36526,36526,5.0,35.94686662,128.5526243,북구,123941,17483.0,3164.0,619.0,675.0,16.0,16시,19.56384323640961,21.333754740834387,50889,0.41059052291009435,생활형
name:거동교2|,거동교2,60480,26143,26143,7.0,35.94691425,128.5533575,북구,86623,8640.0,2127.0,558.0,426.0,8.0,8시,26.234132581100138,20.02820874471086,34337,0.39639587638387036,출근형
name:거매리 로타리|,거매리 로타리,515,2,2,3.0,36.14475,128.5994167,군위군,517,171.66666666666666,13.0,13.0,0.0,7.0,7시,100.0,0.0,513,0.9922630560928434,저이용형
name:거매리|,거매리,5485,1231,1231,6.0,36.146443335,128.59700420000001,군위군,6716,914.1666666666666,123.0,46.0,3.0,14.0,14시,37.39837398373984,2.4390243902439024,4254,0.6334127456819535,출근형
name:거매리로타리|,거매리로타리,263,12,12,5.0,36.145232500000006,128.59905,군위군,275,52.6,8.0,8.0,0.0,7.0,7시,100.0,0.0,251,0.9127272727272727,저이용형
name:건들바위건너|,건들바위건너,35793,21542,21542,3.0,35.85745307,128.5985589,중구,57335,11931.0,1205.0,263.0,276.0,18.0,18시,21.82572614107884,22.904564315352697,14251,0.24855672800209297,생활형
name:건들바위앞|,건들바위앞,11454,21038,21038,3.0,35.85825927,128.5985036,중구,32492,3818.0,411.0,53.0,112.0,10.0,10시,12.895377128953772,27.25060827250608,-9584,0.2949649144404777,퇴근형
name:건영아파트건너|,건영아파트건너,103570,124923,124923,8.0,35.8994941,128.6151076,북구,228493,12946.25,3565.0,1249.0,573.0,8.0,8시,35.03506311360449,16.072931276297336,-21353,0.09345144052553032,출근형
name:건영캐스빌건너|,건영캐스빌건너,160530,33176,33176,9.0,35.86883833,128.4953317,달성군,193706,17836.666666666668,5496.0,1560.0,940.0,7.0,7시,28.38427947598253,17.103347889374092,127354,0.6574602748495142,출근형
name:건영캐스빌앞|,건영캐스빌앞,126392,40206,40206,9.0,35.86878287,128.4955201,달성군,166598,14043.555555555555,4496.0,932.0,757.0,16.0,16시,20.729537366548044,16.837188612099645,86186,0.5173291396055175,생활형
name:검단동대구축협앞|,검단동대구축협앞,56929,982,982,6.0,35.91554667,128.6239317,북구,57911,9488.166666666666,1962.0,373.0,765.0,17.0,17시,19.011213047910296,38.99082568807339,55947,0.9660858904180553,퇴근형
name:검단동행정복지센터1|,검단동행정복지센터1,16453,7285,7285,6.0,35.91295928,128.6259034,북구,23738,2742.1666666666665,,,,,,,,9168,0.3862161934451091,분류 불가
name:검단동행정복지센터2|,검단동행정복지센터2,79584,9081,9081,6.0,35.91298472,128.625736,북구,88665,13264.0,,,,,,,,70503,0.7951615631872779,분류 불가
name:검단동행정복지센터건너|,검단동행정복지센터건너,110940,1194,1194,2.0,35.91275423,128.6280035,북구,112134,55470.0,1013.0,236.0,204.0,15.0,15시,23.297137216189537,20.138203356367228,109746,0.9787040505109957,생활형
name:검단동행정복지센터앞|,검단동행정복지센터앞,422,16718,16718,2.0,35.91267607,128.6280765,북구,17140,211.0,0.0,0.0,0.0,5.0,5시,,,-16296,0.9507584597432905,저이용형
name:검단상가아파트건너|,검단상가아파트건너,326,480,480,2.0,35.91659833,128.6259933,북구,806,163.0,6.0,6.0,0.0,8.0,8시,100.0,0.0,-154,0.19106699751861042,저이용형
name:검단상가아파트앞|,검단상가아파트앞,10665,259,259,2.0,35.91653833,128.62589,북구,10924,5332.5,347.0,154.0,38.0,8.0,8시,44.38040345821326,10.951008645533141,10406,0.9525814719882827,출근형
name:검단유성아파트(서편)|,검단유성아파트(서편),148616,43889,43889,8.0,35.9069697,128.6186191,북구,192505,18577.0,5555.0,1162.0,1582.0,17.0,17시,20.91809180918092,28.47884788478848,104727,0.5440222331887483,퇴근형
name:검단유성아파트건너|,검단유성아파트건너,59933,32417,32417,8.0,35.90721167,128.6206517,북구,92350,7491.625,2653.0,304.0,789.0,17.0,17시,11.458725970599321,29.739917075009426,27516,0.29795343800757984,퇴근형
name:검단유성아파트앞|,검단유성아파트앞,368653,73283,73283,8.0,35.907158,128.6203924,북구,441936,46081.625,13073.0,3215.0,2482.0,16.0,16시,24.592671919222823,18.985695708712612,295370,0.6683546938923283,생활형
name:경기장네거리1|,경기장네거리1,61578,19557,19557,4.0,35.83290283,128.6848324,수성구,81135,15394.5,2234.0,143.0,848.0,18.0,18시,6.401074306177261,37.95881826320501,42021,0.5179145867997782,퇴근형
name:경기장네거리2|,경기장네거리2,66347,8998,8998,4.0,35.83324568,128.6852825,수성구,75345,16586.75,2264.0,104.0,898.0,18.0,18시,4.593639575971731,39.6643109540636,57349,0.7611520339770389,퇴근형
name:경남신성A 건너|,경남신성A 건너,68930,42957,42957,,,,,111887,,941.0,302.0,139.0,7.0,7시,32.093517534537725,14.771519659936239,25973,0.23213599435144386,출근형
name:경남신성A|,경남신성A,119535,13063,13063,,,,,132598,,1556.0,486.0,222.0,8.0,8시,31.233933161953725,14.267352185089974,106472,0.8029683705636586,출근형
name:경대교2|,경대교2,165051,17603,17603,4.0,35.88581333,128.6030517,북구,182654,41262.75,5877.0,1316.0,1505.0,17.0,17시,22.392377063127448,25.608303556236173,147448,0.8072530576937816,퇴근형
name:경대교건너|,경대교건너,17103,3194,3194,3.0,35.88561833,128.6004967,북구,20297,5701.0,571.0,163.0,83.0,9.0,9시,28.546409807355516,14.535901926444833,13909,0.6852736857663694,출근형
name:경대교앞|,경대교앞,4653,28279,28279,3.0,35.88603833,128.6007633,북구,32932,1551.0,115.0,57.0,13.0,7.0,7시,49.56521739130435,11.304347826086957,-23626,0.7174177092189967,출근형
name:경대사대부설고등학교앞|,경대사대부설고등학교앞,431738,222865,222865,9.0,35.863515,128.6005217,중구,654603,47970.88888888889,16081.0,2219.0,4451.0,16.0,16시,13.798893103662706,27.67862695106026,208873,0.3190834750222654,퇴근형
name:경덕여고|,경덕여고,37411,20981,20981,2.0,35.863765,128.5502317,서구,58392,18705.5,1237.0,197.0,272.0,16.0,16시,15.925626515763943,21.988682295877123,16430,0.2813741608439512,생활형
name:경동산업앞|,경동산업앞,1193,8,8,1.0,35.91133167,128.61203,북구,1201,1193.0,17.0,0.0,17.0,17.0,17시,0.0,100.0,1185,0.9866777685262281,저이용형
name:경명여고건너|,경명여고건너,46325,10459,10459,3.0,35.87867833,128.6005233,북구,56784,15441.666666666666,1548.0,174.0,416.0,16.0,16시,11.24031007751938,26.873385012919897,35866,0.6316215835446605,퇴근형
name:경명여고앞|,경명여고앞,62223,34584,34584,3.0,35.87889667,128.5987817,북구,96807,20741.0,2113.0,367.0,473.0,16.0,16시,17.368670137245623,22.385234264079507,27639,0.28550621339365956,생활형
name:경북고등학교건너|,경북고등학교건너,185296,91853,91853,8.0,35.84374838,128.6387551,수성구,277149,23162.0,6695.0,924.0,1573.0,16.0,16시,13.80134428678118,23.495145631067963,93443,0.3371579908280383,생활형
name:경북고등학교앞|,경북고등학교앞,311532,29962,29962,8.0,35.8437715,128.6390428,수성구,341494,38941.5,10779.0,2231.0,2204.0,16.0,16시,20.697652843491976,20.447165785323314,281570,0.8245240033499857,생활형
name:경북공고건너|,경북공고건너,120875,90336,90336,4.0,35.85867212,128.5825722,중구,211211,30218.75,4225.0,814.0,965.0,16.0,16시,19.266272189349113,22.840236686390533,30539,0.14459000714924886,생활형
name:경북공고앞|,경북공고앞,169270,104198,104198,4.0,35.85790098,128.5828075,중구,273468,42317.5,5972.0,1316.0,1290.0,8.0,8시,22.03616878767582,21.60080375083724,65072,0.23795105825910162,생활형
name:경북교통|,경북교통,76520,187842,187842,5.0,35.87041385,128.71363,동구,264362,15304.0,2914.0,562.0,822.0,18.0,18시,19.28620452985587,28.208647906657514,-111322,0.4210968293476369,퇴근형
name:경북교통앞|,경북교통앞,74255,59197,59197,5.0,35.87025943,128.7137476,동구,133452,14851.0,3069.0,632.0,780.0,17.0,17시,20.593027044639946,25.41544477028348,15058,0.11283457722626862,퇴근형
name:경북기계공고건너|,경북기계공고건너,111537,64749,64749,6.0,35.82099333,128.5430033,달서구,176286,18589.5,3843.0,687.0,766.0,16.0,16시,17.87665886026542,19.93234452250846,46788,0.2654096184609101,생활형
name:경북기계공고앞|,경북기계공고앞,100517,80865,80865,6.0,35.82154667,128.5432517,달서구,181382,16752.833333333332,3951.0,518.0,1087.0,16.0,16시,13.110604910149329,27.51202227284232,19652,0.10834592186655788,퇴근형
name:경북농업기술원건너|,경북농업기술원건너,3771,2717,2717,3.0,35.95689863,128.56075,북구,6488,1257.0,101.0,28.0,29.0,8.0,8시,27.722772277227726,28.71287128712871,1054,0.1624537607891492,출퇴근형
name:경북농업기술원앞|,경북농업기술원앞,841,1953,1953,3.0,35.95732495,128.5600167,북구,2794,280.3333333333333,2.0,0.0,2.0,17.0,17시,0.0,100.0,-1112,0.39799570508231924,저이용형
name:경북농업기술원입구|,경북농업기술원입구,7146,1769,1769,4.0,35.95452795,128.5548579,북구,8915,1786.5,240.0,60.0,50.0,16.0,16시,25.0,20.833333333333336,5377,0.6031407739764442,출근형
name:경북대체육센터건너|,경북대체육센터건너,365232,24933,24933,8.0,35.89115833,128.6066133,북구,390165,45654.0,12206.0,1874.0,3205.0,16.0,16시,15.35310503031296,26.25757824020973,340299,0.8721925339279536,퇴근형
name:경북대체육센터앞|,경북대체육센터앞,95811,168366,168366,8.0,35.8901117,128.6048438,북구,264177,11976.375,3263.0,437.0,824.0,16.0,16시,13.392583512105425,25.252834814587803,-72555,0.27464540819223476,퇴근형
name:경북대학교 경상대학건너|,경북대학교 경상대학건너,102484,119789,119789,4.0,35.88792167,128.61639,동구,222273,25621.0,3493.0,482.0,947.0,16.0,16시,13.799026624677927,27.111365588319497,-17305,0.07785471019871959,퇴근형
name:경북대학교 경상대학앞|,경북대학교 경상대학앞,622979,64086,64086,4.0,35.88941072,128.6174498,북구,687065,155744.75,20735.0,2160.0,5909.0,17.0,17시,10.417169037858693,28.49770918736436,558893,0.8134499647049406,퇴근형
name:경북대학교병원건너|,경북대학교병원건너,301769,196391,196391,4.0,35.86579912,128.6032251,중구,498160,75442.25,10290.0,1363.0,2639.0,17.0,17시,13.245869776482023,25.64625850340136,105378,0.21153444676409186,퇴근형
name:경북대학교병원앞|,경북대학교병원앞,658469,137979,137979,5.0,35.8652267,128.6032542,중구,796448,131693.8,22429.0,2981.0,6205.0,17.0,17시,13.290828837665522,27.665076463507067,520490,0.6535141026156133,퇴근형
name:경북대학교북문건너|,경북대학교북문건너,1118908,78440,78440,8.0,35.89300942,128.6096682,북구,1197348,139863.5,37977.0,2730.0,13018.0,18.0,18시,7.188561497748637,34.278642336150824,1040468,0.8689771060710838,퇴근형
name:경북대학교북문앞|,경북대학교북문앞,487036,236089,236089,8.0,35.89293667,128.609955,북구,723125,60879.5,17757.0,1300.0,5790.0,16.0,16시,7.3210564847665704,32.60685926676803,250947,0.3470312878133103,퇴근형
name:경북대학교서문건너|,경북대학교서문건너,127656,39592,39592,9.0,35.88899778,128.6028918,북구,167248,14184.0,4642.0,827.0,1226.0,18.0,18시,17.815596725549334,26.41102972856527,88064,0.5265474026595236,퇴근형
name:경북대학교서문앞|,경북대학교서문앞,64711,60314,60314,9.0,35.88881765,128.6030254,북구,125025,7190.111111111111,2790.0,539.0,830.0,18.0,18시,19.31899641577061,29.749103942652326,4397,0.03516896620675865,퇴근형
name:경북대학교정문건너|,경북대학교정문건너,162892,150705,150705,4.0,35.88497703,128.6145018,동구,313597,40723.0,5778.0,969.0,1555.0,17.0,17시,16.770508826583594,26.912426445136727,12187,0.03886197890923702,퇴근형
name:경북대학교정문앞|,경북대학교정문앞,611377,147444,147444,4.0,35.88406292,128.6132941,북구,758821,152844.25,20772.0,2560.0,5775.0,16.0,16시,12.324282688234161,27.801848642403236,463933,0.6113866115987828,퇴근형
name:경북대학교체육센터건너2|,경북대학교체육센터건너2,16706,9392,9392,1.0,35.89088317,128.6051133,북구,26098,16706.0,547.0,115.0,151.0,18.0,18시,21.023765996343695,27.605118829981716,7314,0.280251360257491,퇴근형
name:경북대학교치과병원|,경북대학교치과병원,458618,273849,273849,8.0,35.86360348,128.6014872,중구,732467,57327.25,16393.0,1858.0,5133.0,17.0,17시,11.334106020862563,31.312145427926552,184769,0.25225573302278465,퇴근형
name:경북식당(앞)|,경북식당(앞),2205,40,40,,,,,2245,,18.0,13.0,0.0,9.0,9시,72.22222222222221,0.0,2165,0.9643652561247216,저이용형
name:경북아파트건너(신천동)|,경북아파트건너(신천동),92940,328550,328550,6.0,35.87668902,128.632863,동구,421490,15490.0,3170.0,987.0,508.0,8.0,8시,31.13564668769716,16.025236593059937,-235610,0.5589930959216114,출근형
name:경북아파트앞(신천동)|,경북아파트앞(신천동),154549,66125,66125,8.0,35.87639553,128.6328395,동구,220674,19318.625,5636.0,1512.0,1197.0,7.0,7시,26.827537260468414,21.23846699787083,88424,0.4006996746331693,출근형
name:경북예고건너|,경북예고건너,184182,174994,174994,5.0,35.85515342,128.590812,남구,359176,36836.4,6228.0,587.0,1815.0,16.0,16시,9.425176621708415,29.142581888246628,9188,0.02558077377107602,퇴근형
name:경북예고앞|,경북예고앞,327659,64791,64791,5.0,35.85562315,128.5904984,남구,392450,65531.8,11708.0,1823.0,3403.0,18.0,18시,15.570550051247011,29.06559617355654,262868,0.6698127149955408,퇴근형
name:경북크랑크|,경북크랑크,34572,3573,3573,2.0,35.82883833,128.5074317,달서구,38145,17286.0,1136.0,136.0,703.0,18.0,18시,11.971830985915492,61.883802816901415,30999,0.8126622099882029,퇴근형
name:경산경찰서|,경산경찰서,5839,4022,4022,,,,,9861,,122.0,0.0,33.0,16.0,16시,0.0,27.049180327868854,1817,0.18426123111246323,퇴근형
name:경산네거리(대구방향)|,경산네거리(대구방향),75101,3250,3250,,,,,78351,,135.0,31.0,33.0,8.0,8시,22.962962962962962,24.444444444444443,71851,0.9170399867263979,생활형
name:경산병영유적지 건너|,경산병영유적지 건너,1171,104,104,,,,,1275,,27.0,14.0,4.0,7.0,7시,51.85185185185185,14.814814814814813,1067,0.8368627450980393,저이용형
name:경산병영유적지|,경산병영유적지,20,255,255,,,,,275,,0.0,0.0,0.0,5.0,5시,,,-235,0.8545454545454545,저이용형
name:경산보건소|,경산보건소,607,2775,2775,,,,,3382,,0.0,0.0,0.0,5.0,5시,,,-2168,0.6410408042578356,저이용형
name:경산시외버스정류장 건너(국민은행)|,경산시외버스정류장 건너(국민은행),188087,118075,118075,,,,,306162,,3325.0,530.0,773.0,17.0,17시,15.939849624060152,23.24812030075188,70012,0.22867632168590485,생활형
name:경산시외버스정류장(세명병원)|,경산시외버스정류장(세명병원),203994,45401,45401,,,,,249395,,3862.0,511.0,859.0,15.0,15시,13.231486276540652,22.242361470740548,158593,0.6359109043886204,생활형
name:경산시장 건너(대구은행)|,경산시장 건너(대구은행),372482,96029,96029,,,,,468511,,6704.0,988.0,1565.0,13.0,13시,14.73747016706444,23.344272076372317,276453,0.5900672556247345,생활형
name:경산시장|,경산시장,336737,136662,136662,,,,,473399,,6443.0,560.0,1370.0,15.0,15시,8.691603290392674,21.263386621139222,200075,0.4226350288023422,생활형
name:경산시청별관 건너|,경산시청별관 건너,7024,6776,6776,,,,,13800,,155.0,21.0,44.0,17.0,17시,13.548387096774196,28.387096774193548,248,0.017971014492753623,퇴근형
name:경산시청별관(경산농협)|,경산시청별관(경산농협),12185,18956,18956,,,,,31141,,293.0,60.0,73.0,8.0,8시,20.477815699658702,24.914675767918087,-6771,0.21743039722552263,생활형
name:경산중고등학교 앞|,경산중고등학교 앞,59537,1313,1313,,,,,60850,,1323.0,100.0,306.0,15.0,15시,7.558578987150416,23.12925170068027,58224,0.9568447000821693,생활형
name:경산중앙병원후문|,경산중앙병원후문,44106,888,888,,,,,44994,,170.0,39.0,16.0,9.0,9시,22.941176470588236,9.411764705882353,43218,0.9605280704093879,생활형
name:경상감영공원건너|,경상감영공원건너,1636734,299995,299995,11.0,35.87277117,128.5944494,중구,1936729,148794.0,57881.0,5909.0,20195.0,17.0,17시,10.208876833503222,34.89055130353657,1336739,0.6902044632986856,퇴근형
name:경상감영공원앞|,경상감영공원앞,1969382,1334426,1334426,11.0,35.87376623,128.5944958,중구,3303808,179034.72727272726,71593.0,5291.0,26946.0,17.0,17시,7.390387328370092,37.63775788135712,634956,0.19218913447754835,퇴근형
name:경상북도농업인회관|,경상북도농업인회관,436,437,437,2.0,35.95680833,128.5582083,북구,873,218.0,1.0,0.0,1.0,17.0,17시,0.0,100.0,-1,0.001145475372279496,저이용형
name:경상북도인재개발원1|,경상북도인재개발원1,863,1936,1936,2.0,35.95656192,128.5572949,북구,2799,431.5,19.0,16.0,3.0,8.0,8시,84.21052631578947,15.789473684210526,-1073,0.38335119685602,저이용형
